age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Probability,name,balance,income,outflow_factor,outflow,Product,Email,Language,customer_since_years,Phone,Email_propensity,Call_propensity,Text_propensity
33,management,married,5,0,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0350072733875671,Michelle Ellis,38856,3410.44,0.3,1023.13,L002,michelle.ellis@yahoo.com,English,15.0,533.469.4060,0.8,0.79,0.81
28,self-employed,single,5,0,0,0,0,5,3,5,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0349027849818932,Tammy Perez,174124,1543.91,1.5076524333947026,2327.68,CC003,tammy.perez@gmail.com,German,10.0,210.514.2186x048,0.61,0.47,0.81
39,technician,married,4,0,0,0,0,11,3,1,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.045552331517165,Shane Steele,17544,4852.5,0.8762323040261946,4251.92,L001,shane.steele@yahoo.com,German,20.0,757-267-6469x3248,0.86,0.75,0.49
30,blue-collar,single,2,0,0,0,1,5,4,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0.0864836776473464,Stephanie Hernandez,165236,4349.11,0.638690078894005,2777.73,L001,stephanie.hernandez@hotmail.com,German,12.0,(850)282-2713x306,0.64,0.48,0.28
49,technician,divorced,5,0,1,0,0,11,4,1,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0438023654354995,Lisa Guzman,157831,4407.72,0.3032900729844628,1336.82,L001,lisa.guzman@gmail.com,English,25.0,+1-726-254-2148,0.51,0.53,0.54
54,admin.,married,5,0,1,0,1,6,4,1,999,0,-999,-2.9,92.963,-40.8,1.26,5076.2,0.3232951626696385,Mario Johns,118670,3663.13,0.8066110084236737,2954.72,L001,mario.johns@hotmail.com,German,27.0,(621)257-9752x918,0.85,0.53,0.6
50,unemployed,married,2,-999,0,0,1,8,4,4,999,0,-999,1.4,93.444,-36.1,4.962,5228.1,0.0551949952308176,Rebecca Jones,19663,2261.43,0.3,678.43,CC003,rebecca.jones@yahoo.com,German,32.0,(593)477-9709x4062,0.68,0.45,0.58
41,blue-collar,married,1,0,1,0,0,11,4,3,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0406108976608638,Amanda Brown,84978,1881.82,0.707178846713384,1330.78,CC003,amanda.brown@gmail.com,English,21.0,+1-693-382-3221x510,0.67,0.43,0.81
54,services,single,1,-999,1,0,1,5,5,1,999,0,-999,-1.8,92.893,-46.2,1.25,5099.1,0.1041465979766935,Jason Walls,114014,4147.96,0.6622733037402985,2747.08,CC003,jason.walls@gmail.com,English,36.0,806-462-0431,0.54,0.66,0.34
50,technician,married,4,-999,0,0,0,6,4,1,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0409652145478193,Michael Esparza,178050,2883.99,1.00613750318477,2901.69,L001,michael.esparza@gmail.com,English,32.0,+1-944-284-0701x851,0.6,0.43,0.47
54,retired,divorced,1,-999,0,1,1,7,2,5,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0838607144485386,Melissa Caldwell,149993,966.3,0.6549684414604421,632.9,CC003,melissa.caldwell@gmail.com,German,29.0,(293)289-8140x340,0.65,0.41,0.31
23,self-employed,single,2,0,0,0,1,5,4,11,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.0893813087182813,Corey Walker,157507,1628.53,1.247256251360653,2031.19,L001,corey.walker@yahoo.com,German,5.0,(340)503-0314,0.93,0.73,0.83
65,housemaid,married,1,0,0,0,1,6,1,2,999,0,-999,-2.9,92.963,-40.8,1.266,5076.2,0.3168128492354393,Joseph Moss,22444,2598.22,0.8480889532604624,2203.52,L002,joseph.moss@gmail.com,German,36.0,001-217-988-3702x13915,0.55,0.79,0.36
36,management,married,5,-999,0,0,0,8,5,4,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0378315917189766,Nicholas Smith,169679,1322.88,0.3441982405809231,455.33,CC003,nicholas.smith@yahoo.com,German,18.0,447-286-5281x16162,0.84,0.76,0.21
53,entrepreneur,divorced,-999,0,0,0,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0345948556282706,Margaret Fleming,89894,3945.36,0.7336265170794122,2894.42,L001,margaret.fleming@gmail.com,English,27.0,(794)885-1405x0207,0.84,0.68,0.64
26,admin.,married,3,0,0,0,1,6,3,4,12,3,0,-1.7,94.055,-39.8,0.767,4991.6,0.6244387413317064,Steven Roy,172022,2858.47,1.2740360110029385,3641.79,L001,steven.roy@yahoo.com,German,8.0,8069568201,0.9,0.49,0.86
30,blue-collar,single,2,0,0,1,1,7,1,11,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0486147054253894,Steven Gibson,109982,1720.7,0.7116681137286622,1224.57,L002,steven.gibson@gmail.com,German,12.0,(600)644-4401,0.89,0.64,0.77
35,services,single,3,-999,1,0,0,5,4,3,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.036099301726773,Samantha Ruiz,4212,2729.44,0.7020657940683898,1916.25,CC003,samantha.ruiz@yahoo.com,German,17.0,+1-589-831-0633x0071,0.75,0.76,0.64
40,blue-collar,married,1,-999,1,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0306265437187472,April Lopez,190463,578.3,0.6641533888109804,384.08,L002,april.lopez@gmail.com,English,21.0,+1-375-595-9221x3277,0.64,0.4,0.68
41,admin.,divorced,5,-999,0,0,1,8,4,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0552488877662168,Robert Miles,82853,1343.97,0.7999651037681756,1075.13,L002,robert.miles@gmail.com,English,21.0,9962887537,0.96,0.64,0.46
21,student,single,3,0,0,0,1,8,4,3,999,0,-999,-2.9,92.201,-31.4,0.873,5076.2,0.3690219839757747,George Hernandez,36497,4647.48,0.6767943359831661,3145.39,L002,george.hernandez@gmail.com,German,3.0,6304189202,0.65,0.74,0.76
32,technician,single,4,0,1,1,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.968,5228.1,0.0642091909478568,Christina Ali,130583,3076.63,1.4611521906116036,4495.42,L001,christina.ali@gmail.com,German,14.0,640-550-1828x555,0.99,0.44,0.68
54,management,married,5,0,0,0,1,5,2,1,999,0,-999,-1.8,92.893,-46.2,1.344,5099.1,0.1041589759369404,Richard Hernandez,141973,2235.94,0.370964903765128,829.46,L002,richard.hernandez@yahoo.com,German,28.0,001-669-516-2048x699,0.8,0.62,0.34
55,admin.,divorced,5,0,1,0,0,5,1,4,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0327573914418666,Steven Jennings,174163,2975.25,0.8013155658111376,2384.11,L002,steven.jennings@yahoo.com,German,29.0,2233941138,0.85,0.66,0.82
30,admin.,divorced,3,0,0,0,0,6,5,10,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0365635494978772,Vicki Walsh,143370,1060.29,0.9133258903293072,968.39,CC003,vicki.walsh@gmail.com,English,12.0,7404348001,0.91,0.47,0.81
60,retired,divorced,3,-999,1,1,1,7,2,2,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.1088817710670919,Heather Dixon,40711,1778.67,0.4931069270232302,877.07,L002,heather.dixon@hotmail.com,English,30.0,(722)940-0609,0.65,0.69,0.31
41,management,married,5,0,1,1,0,6,5,1,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0413303509503854,Brandon Mcpherson,114590,3270.6,1.3639841252205962,4461.05,L002,brandon.mcpherson@hotmail.com,English,23.0,660-763-9803x682,0.51,0.48,0.6
36,services,single,2,0,1,0,0,5,5,2,999,0,-999,1.1,93.994,-36.4,4.859,5191.0,0.0374997921619777,Samantha Ramsey,9934,3442.07,1.688168189419467,5810.79,CC003,samantha.ramsey@hotmail.com,German,18.0,001-236-683-1939x0776,0.54,0.66,0.89
41,admin.,married,4,-999,1,0,0,6,4,2,999,0,-999,1.4,94.465,-41.8,4.958,5228.1,0.0408667523579716,Amanda Peterson,121464,4878.48,0.3,1463.54,L002,amanda.peterson@yahoo.com,German,23.0,484-246-5071x66044,0.7,0.42,0.47
54,housemaid,divorced,1,-999,0,0,0,5,3,2,999,0,-999,1.1,93.994,-36.4,4.859,5191.0,0.0358215546046843,Audrey Garcia,197251,839.93,0.6826812505018479,573.4,L001,audrey.garcia@gmail.com,German,28.0,+1-861-667-9853,0.61,0.6,0.6
36,blue-collar,single,3,0,1,1,1,6,3,2,3,1,1,-1.7,94.055,-39.8,0.739,4991.6,0.7231756734000737,Yvette Nelson,101587,1897.44,0.6805570994205512,1291.32,CC003,yvette.nelson@hotmail.com,German,18.0,(615)467-5477,0.77,0.79,0.56
48,admin.,married,3,0,0,1,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0370145366460055,Anthony Johnson,132581,3100.0,0.3,930.0,L001,anthony.johnson@gmail.com,English,27.0,4923953688,0.65,0.59,0.28
48,technician,divorced,4,0,0,1,0,5,1,3,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0323713948297932,Logan Garza,82652,4637.7,0.3,1391.31,L002,logan.garza@hotmail.com,English,25.0,(582)972-0226x952,0.8,0.48,0.28
42,services,married,3,0,1,0,1,5,3,2,999,0,-999,-1.8,92.893,-46.2,1.334,5099.1,0.0799321439535837,Nicole Kemp,166194,549.38,0.7457601960495394,409.71,CC003,nicole.kemp@hotmail.com,German,23.0,001-276-758-0688x296,0.9,0.58,0.77
32,admin.,married,5,0,1,0,0,5,4,5,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.0628232353762907,Alejandro Potts,159496,4678.45,1.0669018757588606,4991.45,CC003,alejandro.potts@hotmail.com,German,14.0,4523912583,0.52,0.48,0.89
34,management,single,3,0,0,0,1,11,3,3,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.0677479447609917,Melissa Hernandez,64326,4073.74,0.6842157610971864,2787.32,L001,melissa.hernandez@gmail.com,German,16.0,001-214-751-8193x9315,0.82,0.4,0.23
37,blue-collar,married,4,0,0,0,0,5,2,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0317006678296078,Linda Boyd,110763,3608.1,0.331086408593918,1194.59,L002,linda.boyd@yahoo.com,German,19.0,+1-685-668-9676,0.95,0.5,0.21
57,housemaid,married,1,0,1,0,0,6,1,2,999,0,-999,1.4,94.465,-41.8,4.865,5228.1,0.0365340049763945,Robert Schmidt,68258,852.6,1.317838748198178,1123.59,L001,robert.schmidt@hotmail.com,English,32.0,(762)675-6392x5269,0.96,0.57,0.67
32,admin.,married,5,0,0,1,0,10,1,1,999,0,-999,-0.1,93.798,-40.4,4.912,5195.8,0.2847494258510815,Joshua Chase,131363,2680.9,0.8906152417631696,2387.65,L001,joshua.chase@hotmail.com,English,14.0,001-861-225-1703x31470,0.76,0.62,0.76
40,technician,married,2,0,1,0,0,5,2,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0353057655352313,Jacob Flores,175078,4079.39,1.7667924067074017,7207.44,CC003,jacob.flores@gmail.com,English,22.0,982-222-4498x0222,0.74,0.41,0.46
45,blue-collar,married,1,0,0,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0291297764610999,Robert Thomas,86316,3847.7,0.5917389028324598,2276.83,CC003,robert.thomas@gmail.com,German,26.0,6572484582,0.67,0.47,0.75
53,services,married,3,0,0,1,1,7,2,3,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0615354078267005,Patricia Wheeler,33970,624.3,0.3542796129932441,221.18,L001,patricia.wheeler@gmail.com,German,27.0,210-473-5837x975,0.54,0.62,0.4
44,technician,married,4,-999,0,1,1,8,1,1,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0517169479311901,Nicole Mcintyre,181974,2719.4,0.5035780391546814,1369.43,CC003,nicole.mcintyre@yahoo.com,German,22.0,+1-541-506-1687x48626,0.98,0.72,0.52
50,management,married,5,0,0,0,1,8,5,6,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0512248601331106,Dean Henson,40693,4034.09,1.017607509485125,4105.12,L001,dean.henson@hotmail.com,German,32.0,452-513-4149,0.7,0.46,0.5
33,services,married,3,0,1,1,1,4,1,5,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1095906218924823,Nancy Mann,79519,4411.81,0.3,1323.54,CC003,nancy.mann@hotmail.com,German,15.0,783-903-3138x46493,0.51,0.5,0.45
38,self-employed,single,5,0,0,0,0,5,4,2,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.0357142088472713,Jennifer Cannon,113715,4647.34,1.354963649915776,6296.98,CC003,jennifer.cannon@yahoo.com,English,20.0,504.825.1155x43883,0.67,0.6,0.72
39,admin.,married,5,0,1,0,1,8,1,4,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.051882225666168,Anthony Leblanc,60917,4294.24,0.4913810998914087,2110.11,L002,anthony.leblanc@gmail.com,German,21.0,517.739.7264,0.57,0.62,0.39
55,retired,married,3,0,1,0,0,5,2,5,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0477542173515856,Ashley Hansen,199122,2638.72,1.498248709285856,3953.46,L001,ashley.hansen@gmail.com,German,29.0,001-556-535-5464x671,0.94,0.79,0.35
53,technician,married,4,0,1,0,0,7,2,2,999,0,-999,1.4,93.918,-42.7,4.955,5228.1,0.0417371022671192,Robert Wilson,156244,3016.46,0.7775349627675929,2345.4,L001,robert.wilson@yahoo.com,German,29.0,+1-903-760-9688x95314,0.56,0.5,0.39
34,technician,married,4,0,0,0,1,5,2,2,999,0,-999,-1.8,92.893,-46.2,1.291,5099.1,0.0944618949098626,Sean Cervantes,191976,1124.51,0.6709108861269837,754.45,L001,sean.cervantes@hotmail.com,German,16.0,001-956-320-1902,0.97,0.54,0.67
48,blue-collar,single,1,-999,1,1,1,5,2,1,999,0,-999,-1.8,92.893,-46.2,1.344,5099.1,0.0865171734523872,Joel Hernandez,122543,3769.99,0.688276299105037,2594.79,L002,joel.hernandez@yahoo.com,German,26.0,393-939-5806x73744,0.61,0.64,0.36
61,retired,married,5,0,0,0,0,8,2,2,3,1,1,-2.9,92.201,-31.4,0.859,5076.2,0.5040635911173834,Laura Robertson,82768,4704.4,0.8963609892230008,4216.84,L002,laura.robertson@gmail.com,German,31.0,802.651.0750x090,0.64,0.47,0.62
51,admin.,married,5,0,1,0,1,8,2,7,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0498142975044996,Matthew Kelly,61711,3773.71,1.0899525818514593,4113.16,L002,matthew.kelly@gmail.com,German,26.0,(289)226-4327,0.93,0.67,0.81
40,admin.,married,3,-999,0,0,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0358958871951645,David Santos,130363,1235.94,1.434292307690611,1772.7,L001,david.santos@gmail.com,English,22.0,649-891-1785,0.61,0.75,0.53
41,entrepreneur,single,3,0,0,0,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0635835183652744,Darrell Spears,137483,4096.81,0.8204812070389249,3361.36,L002,darrell.spears@hotmail.com,German,22.0,421.241.8099,0.53,0.56,0.84
37,blue-collar,married,1,-999,0,1,1,7,3,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0556242055711355,Patricia Moore,123532,2704.05,0.9484199861410644,2564.58,CC003,patricia.moore@hotmail.com,English,19.0,+1-589-988-1362,0.6,0.57,0.58
47,admin.,married,4,0,1,0,1,8,3,2,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0561781230848757,Albert Harris,194313,2836.65,0.4118855940787144,1168.38,CC003,albert.harris@yahoo.com,English,24.0,226-447-5406,0.83,0.53,0.23
29,management,single,5,0,0,0,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0653024341030865,Richard Reed,155476,1081.15,0.5363702917422835,579.9,CC003,richard.reed@yahoo.com,English,11.0,240.885.3963x33469,0.89,0.56,0.75
44,services,married,3,0,0,0,0,5,3,1,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0351985578343864,Adam Ray,17498,1882.15,0.7393348504888383,1391.54,CC003,adam.ray@yahoo.com,German,22.0,658-244-0029x394,0.54,0.8,0.36
34,admin.,single,5,0,1,0,1,5,5,5,999,0,-999,-1.8,92.893,-46.2,1.25,5099.1,0.1052606326892923,Molly Snyder,150006,2354.78,0.9358866437096776,2203.81,L002,molly.snyder@gmail.com,German,16.0,001-459-589-7826x6456,0.99,0.59,0.48
35,self-employed,married,5,0,1,0,0,5,3,3,999,0,-999,1.1,93.994,-36.4,4.858,5191.0,0.0370973475847495,Lisa Nolan,78151,660.97,0.3619038586514529,239.21,L002,lisa.nolan@yahoo.com,English,17.0,001-246-339-9274,0.99,0.46,0.73
36,self-employed,married,5,0,1,0,0,6,2,7,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0365359652438574,Susan Howell,85943,4311.36,0.7091363509256969,3057.34,L001,susan.howell@hotmail.com,English,18.0,001-535-751-4342x53370,0.54,0.67,0.76
36,technician,married,4,0,0,0,1,8,1,3,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0529734859761193,Sandra Patrick,105312,3906.8,0.3,1172.04,L001,sandra.patrick@gmail.com,German,18.0,729-309-2012x183,0.81,0.78,0.43
38,blue-collar,married,1,0,1,0,1,5,4,2,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.0952020853498042,Jasmine Simpson,161012,3583.13,1.2987761279608696,4653.68,L002,jasmine.simpson@gmail.com,German,20.0,001-640-327-6805,0.99,0.7,0.57
36,technician,single,3,0,1,0,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0560944378646959,James Erickson,78026,3590.35,0.3582882480595098,1286.38,L001,james.erickson@gmail.com,German,18.0,233.231.0541x60368,0.96,0.54,0.65
25,services,single,3,0,1,0,1,10,4,2,999,0,-999,-3.4,92.431,-26.9,0.733,5017.5,0.4051514516299623,George Rodriguez,68429,1603.74,1.0158357018074111,1629.14,CC003,george.rodriguez@hotmail.com,German,7.0,+1-201-701-3247,0.94,0.64,0.41
54,admin.,married,5,0,1,0,1,8,4,2,999,0,-999,1.4,93.444,-36.1,4.968,5228.1,0.0563515099268386,Christopher Smith,179098,1854.32,0.883649703984544,1638.57,L002,christopher.smith@gmail.com,German,30.0,(450)504-3697x030,0.75,0.53,0.68
39,admin.,divorced,3,0,1,0,1,7,2,5,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0588210056491932,Allen Jimenez,95099,4944.2,1.1297764175559113,5585.84,L001,allen.jimenez@yahoo.com,German,21.0,509-402-3500x50446,0.62,0.46,0.45
33,blue-collar,divorced,2,0,1,0,0,6,4,1,999,0,-999,1.4,94.465,-41.8,4.958,5228.1,0.0410059190548503,Crystal Smith,106042,3954.75,0.3714615205660148,1469.04,L002,crystal.smith@yahoo.com,German,15.0,+1-869-603-0750x1829,0.91,0.43,0.51
58,retired,married,1,-999,1,0,0,6,1,1,999,0,-999,1.4,94.465,-41.8,4.947,5228.1,0.0586636683782978,Gabriel Guerrero,90942,4193.57,0.3,1258.07,CC003,gabriel.guerrero@yahoo.com,German,30.0,3439592627,0.67,0.6,0.81
33,management,married,5,0,0,1,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.035092724232449,Priscilla Turner,150559,1388.58,1.3062090172629492,1813.78,L002,priscilla.turner@gmail.com,English,15.0,001-795-962-5899x247,0.52,0.44,0.75
80,retired,married,1,0,0,0,1,10,2,2,999,0,-999,-3.4,92.431,-26.9,0.742,5017.5,0.3975927414235634,Julie Weaver,140843,1310.81,0.3,393.24,CC003,julie.weaver@yahoo.com,German,44.0,(383)294-6083x12846,0.78,0.48,0.6
43,admin.,single,3,0,1,0,1,5,1,3,999,0,-999,-1.8,92.893,-46.2,1.244,5099.1,0.1169987218392414,Kelly Smith,99922,2750.5,1.1109894439005026,3055.78,L002,kelly.smith@yahoo.com,German,23.0,557.346.8285,0.74,0.51,0.77
30,admin.,single,3,0,1,0,0,7,5,1,999,0,-999,1.4,93.918,-42.7,4.959,5228.1,0.0487223025293717,Hunter Farmer,120643,610.23,1.465334911160881,894.19,L002,hunter.farmer@gmail.com,German,12.0,278-748-9691x0279,0.73,0.43,0.64
41,services,divorced,3,0,1,0,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.968,5228.1,0.0586248838688182,Stephanie Campbell,107627,1692.87,1.019855235720318,1726.48,L002,stephanie.campbell@hotmail.com,English,21.0,241.519.3291x28280,0.58,0.69,0.38
30,student,single,5,0,1,1,0,4,1,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1828704741295648,Brenda Soto,93466,1394.24,0.3160704433070692,440.68,L001,brenda.soto@yahoo.com,German,12.0,983-598-1962,0.66,0.45,0.45
30,management,single,3,0,0,1,1,11,2,2,999,0,-999,-0.1,93.2,-42.0,4.153,5195.8,0.0730165255084177,Mary Carey,97395,4908.37,0.9296460085975952,4563.05,L002,mary.carey@gmail.com,German,12.0,001-421-805-8355,0.89,0.73,0.33
37,unemployed,married,4,0,0,1,0,5,4,1,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.0363061039591015,Caitlyn Foley,62013,3137.89,0.7644323072824183,2398.7,L001,caitlyn.foley@yahoo.com,German,19.0,(677)823-4245,0.84,0.5,0.77
35,admin.,married,4,0,0,0,1,7,2,2,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0645838678392759,Joy Barrett,148491,4917.09,0.4768443694314739,2344.69,CC003,joy.barrett@gmail.com,English,17.0,001-647-493-7624,0.53,0.44,0.25
45,blue-collar,married,2,0,0,0,1,6,1,2,999,0,-999,-2.9,92.963,-40.8,1.266,5076.2,0.2929208108873827,Cristina Ramirez,108100,3429.46,1.059496486583894,3633.5,L002,cristina.ramirez@hotmail.com,German,27.0,+1-608-604-6470x22578,0.96,0.7,0.73
63,technician,married,-999,0,0,0,1,8,2,1,999,1,0,-2.9,92.201,-31.4,0.838,5076.2,0.2637337317396815,Jennifer Vasquez,138888,4717.47,1.1948795571268715,5636.81,CC003,jennifer.vasquez@yahoo.com,English,38.0,5237293556,0.61,0.41,0.79
31,technician,married,2,0,1,0,1,7,3,1,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0676185321191185,Robert Coleman,67663,1506.96,0.6335338157492105,954.71,L002,robert.coleman@yahoo.com,English,13.0,(372)411-3109,0.81,0.43,0.66
22,blue-collar,married,2,0,1,0,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.056057145988047,Miranda Myers,22388,4024.8,0.9560365921529028,3847.86,CC003,miranda.myers@gmail.com,English,4.0,5877973275,0.58,0.42,0.33
54,self-employed,divorced,4,0,1,0,1,5,4,2,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.1133847518056273,Whitney Charles,63998,4925.28,0.8639195644690252,4255.05,L002,whitney.charles@hotmail.com,German,36.0,396-552-2780x1624,0.51,0.48,0.75
45,admin.,married,3,0,1,0,1,8,4,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0562019002741894,Barbara White,93991,1516.58,0.3439836219458441,521.68,L002,barbara.white@gmail.com,German,27.0,507-701-4093x652,0.69,0.45,0.57
34,admin.,single,5,0,0,0,1,5,1,1,999,0,-999,-1.8,92.893,-46.2,1.244,5099.1,0.1175052682838205,Kenneth Parsons,80862,2173.31,0.7811629106165523,1697.71,L001,kenneth.parsons@gmail.com,German,16.0,952-333-3888,0.8,0.49,0.41
29,technician,single,5,0,1,1,0,6,5,2,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0442665436040928,Anita Phillips,116558,2172.72,0.9375681297427136,2037.07,L001,anita.phillips@hotmail.com,English,11.0,(299)623-0090,0.59,0.46,0.81
35,admin.,single,5,0,1,0,1,8,1,6,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0535525050199709,David Berg,2088,1741.31,1.3652757233409747,2377.37,CC003,david.berg@yahoo.com,German,17.0,+1-516-294-6582x884,0.66,0.76,0.84
54,admin.,divorced,3,0,0,1,1,7,2,4,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0630402339499086,Jared Ellis,69533,535.83,0.3483780278966356,186.67,L001,jared.ellis@yahoo.com,English,29.0,608-290-1143,0.83,0.48,0.64
25,student,single,5,0,0,0,1,4,4,1,999,0,-999,-1.8,93.075,-47.1,1.365,5099.1,0.4250216803226719,Christopher Pratt,159892,4979.31,0.659369223524484,3283.2,L002,christopher.pratt@hotmail.com,English,7.0,812-414-4942,0.71,0.65,0.4
32,technician,married,5,0,1,0,1,8,4,2,999,0,-999,1.4,93.444,-36.1,4.968,5228.1,0.0565571601576627,Janet Burke,63941,3254.81,0.6697136882174552,2179.79,L002,janet.burke@gmail.com,English,14.0,+1-414-237-7647,0.66,0.71,0.61
42,technician,single,4,0,1,0,1,11,5,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0.0500793038155545,Susan Ross,195228,2775.2,0.4113063102366429,1141.46,CC003,susan.ross@yahoo.com,English,22.0,551-776-6772x276,0.55,0.71,0.59
39,admin.,married,3,0,0,0,1,11,1,1,999,1,0,-1.1,94.767,-50.8,1.05,4963.6,0.3462600164175985,Rebecca Morris,166879,4445.47,0.7590190610082074,3374.2,CC003,rebecca.morris@gmail.com,English,21.0,890-558-2734x959,0.9,0.78,0.71
80,retired,married,0,-999,1,1,1,8,2,1,6,1,1,-2.9,92.201,-31.4,0.883,5076.2,0.6487496449223574,Kevin Austin,14669,2529.42,0.4914547442475825,1243.1,L001,kevin.austin@hotmail.com,German,41.0,(787)737-3000,0.68,0.53,0.33
44,admin.,married,3,0,1,0,0,5,5,5,999,0,-999,1.1,93.994,-36.4,4.864,5191.0,0.0338975441570279,Leah Schmidt,19956,3847.8,0.5952721954966141,2290.49,CC003,leah.schmidt@hotmail.com,English,24.0,530-548-7924,0.74,0.78,0.62
37,management,married,5,0,0,0,0,6,2,4,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0403810932395131,Amy Ochoa,84680,1106.07,0.7321975220908997,809.86,CC003,amy.ochoa@yahoo.com,English,19.0,(324)397-0993x57025,0.88,0.55,0.88
27,blue-collar,single,2,0,1,0,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0354209763167771,Kyle Donaldson,101598,1584.01,1.0428726163175908,1651.92,L002,kyle.donaldson@hotmail.com,German,9.0,602-505-4073x3470,0.95,0.76,0.61
33,blue-collar,married,2,0,1,0,1,5,3,1,11,1,1,-1.8,92.893,-46.2,1.334,5099.1,0.2035822116473866,Denise Williams,135995,3094.66,0.3515660654648898,1087.98,L001,denise.williams@gmail.com,German,15.0,(849)353-3131,0.5,0.68,0.42
43,unemployed,married,5,-999,-999,-999,0,5,2,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0352675717168006,Kristen Wilson,127325,4268.02,0.7252964748163421,3095.58,CC003,kristen.wilson@gmail.com,German,22.0,256.429.4566x465,0.87,0.55,0.23
34,blue-collar,married,1,-999,1,1,1,7,4,3,999,0,-999,1.4,93.918,-42.7,4.958,5228.1,0.0558166173815841,Nathan Young,157424,1041.92,0.3,312.58,CC003,nathan.young@yahoo.com,German,16.0,545-626-5579x71883,0.52,0.8,0.72
